idx,score,mean_dist,sd_dist,cv_dist,min_dist,max_dist,range_dist,skewness,kurtosis,bottleneck_w1,bottleneck_w2,bottleneck_dist,potential_mean,improvement,km_cluster,topology
154,92.21081189,0.9758892,0.09406638,0.09639043,0.7669916,1.1568173,0.3898257,-0.46766058,0.2502966,золотарь,контроллер,0.7669916,0.98633415,0.010444939,3,Uniform
155,90.5722755,0.96492285,0.11821978,0.12251734,0.58192337,1.1688973,0.5869739,-1.4939853,3.5485287,балалайка,гобой,0.58192337,0.9840728,0.01914996,1,Uniform
156,88.51543997,0.9507219,0.123420216,0.12981737,0.53696764,1.0623252,0.5253576,-1.865049,3.9205294,бревно,корыто,0.53696764,0.9714096,0.0206877,1,Uniform
157,91.07817068,0.9683403,0.12240946,0.12641162,0.5775926,1.1159495,0.5383569,-1.7366986,3.0716453,глупость,мудрость,0.5775926,0.98787767,0.01953739,1,Uniform
158,95.39370559,0.99639046,0.15142177,0.15197031,0.67321855,1.2333378,0.5601192,-0.57111293,-0.7463603,кориандр,фенол,0.67321855,1.0125492,0.0161587,3,Star
159,86.58520222,0.93691933,0.09873635,0.10538405,0.7370626,1.0802379,0.3431753,-0.5882491,-0.32601047,юла,стрекоза,0.7370626,0.94691217,0.009992838,3,Uniform
160,89.43854885,0.95715743,0.111899756,0.11690841,0.62216055,1.0741303,0.45196974,-1.5574012,2.099371,свинья,тряпка,0.62216055,0.9739073,0.016749859,1,Uniform
161,91.50072888,0.97117305,0.09845955,0.101382084,0.81089103,1.1542132,0.34332216,0.31965408,-0.8760872,стрела,кнут,0.81089103,0.97918713,0.008014083,0,Uniform
162,89.36953434,0.9566798,0.1109989,0.11602513,0.75739545,1.1705831,0.41318768,0.33462656,-0.7292187,чай,папа,0.75739545,0.9666441,0.009964287,0,Uniform
163,56.55647099,0.59160733,0.139005,0.2349616,0.33418286,0.8360256,0.50184274,-0.17333233,-0.52271366,зять,внук,0.33418286,0.6044786,0.012871265,2,Random
164,84.04518808,0.9179843,0.09554171,0.10407771,0.637416,1.0617653,0.4243493,-1.0505103,1.7444134,стол,хлеб,0.637416,0.9320127,0.01402837,3,Uniform
165,72.95959264,0.8218845,0.13518344,0.16447985,0.5054978,1.0463746,0.54087675,-0.48575673,-0.2472558,дорога,речка,0.5054978,0.8377039,0.01581937,3,Random
166,92.53554881,0.97802824,0.07674363,0.078467704,0.8463564,1.1210909,0.2747345,-0.020599857,-0.8641083,квартира,решетка,0.8463564,0.9846118,0.0065835714,0,Uniform
167,76.98260806,0.85975784,0.10048981,0.11688153,0.6729814,1.038515,0.3655336,0.00094929856,-0.7471118,лес,песок,0.6729814,0.86909664,0.009338796,0,Uniform
168,95.78415827,0.99883723,0.071634024,0.07171742,0.7904022,1.1215856,0.33118343,-0.9409079,1.7103615,гравий,велосипед,0.7904022,1.009259,0.010421753,3,Uniform
169,82.98251452,0.90977895,0.1005901,0.11056543,0.68474495,1.0432914,0.3585465,-1.1375146,0.24982119,весна,небо,0.68474495,0.92103064,0.011251688,3,Uniform
170,76.70056523,0.8572303,0.10742491,0.12531628,0.62824786,1.011656,0.3834082,-0.7293761,-0.23462248,дверь,телефон,0.62824786,0.8686794,0.011449099,3,Uniform
171,94.19805589,0.9888078,0.0846135,0.08557123,0.84798205,1.1742293,0.32624722,0.33442417,-0.295532,клей,белка,0.84798205,0.995849,0.007041216,0,Uniform
172,83.70159007,0.91535044,0.11160715,0.12192833,0.6563861,1.0774597,0.42107362,-0.8008783,-0.20298076,зима,лес,0.6563861,0.9282986,0.012948155,3,Uniform
173,84.6638271,0.9226818,0.08717411,0.09447906,0.7833339,1.1258725,0.3425386,0.2516144,-0.26766205,пчела,копейка,0.7833339,0.9296492,0.0069673657,0,Uniform
174,95.84151222,0.99919546,0.098817244,0.09889681,0.7977462,1.1981101,0.40036392,-0.06604168,-0.23295331,монокль,клапан,0.7977462,1.0092679,0.01007247,0,Uniform
175,90.42629087,0.96393114,0.10222129,0.10604625,0.8031599,1.1524543,0.34929436,0.0573314,-0.9511275,холод,хлеб,0.8031599,0.9719697,0.00803858,0,Uniform
176,91.32237292,0.9699797,0.07116404,0.07336653,0.7930804,1.0746326,0.28155226,-0.6901373,0.24419546,унитаз,аккаунт,0.7930804,0.9788246,0.008844912,3,Uniform
177,87.51115048,0.9436007,0.08071213,0.085536316,0.81759864,1.0926886,0.27508992,0.25664833,-0.49618793,тревога,красота,0.81759864,0.9499008,0.0063000917,0,Uniform
178,89.6873843,0.95887464,0.105898075,0.110439956,0.7542313,1.1223345,0.3681032,-0.38817555,-0.9263661,ложка,нитка,0.7542313,0.9691068,0.010232151,0,Uniform
179,91.10270024,0.9685052,0.10041644,0.10368188,0.69544935,1.1078358,0.41238642,-0.9418125,0.8106723,телевизор,автомобиль,0.69544935,0.982158,0.0136528015,3,Uniform
180,82.74647932,0.90793216,0.12627064,0.13907497,0.70855045,1.1550025,0.44645202,0.12474538,-0.7438662,кварк,шуруп,0.70855045,0.9179012,0.009969056,0,Uniform
181,97.60273494,1.0100492,0.08511743,0.084270574,0.8651886,1.2061933,0.34100473,0.4011018,-0.038238764,отчаяние,роза,0.8651886,1.0172923,0.007243037,0,Uniform
182,76.03325023,0.8511783,0.09238162,0.10853381,0.623486,1.0087246,0.3852386,-0.5246632,0.02069664,штаны,платье,0.623486,0.86256295,0.011384666,3,Uniform
183,94.47599775,0.99058276,0.08648362,0.0873058,0.8294415,1.0986094,0.26916796,-0.5792905,-0.91784954,синоним,доброта,0.8294415,0.9986399,0.008057117,3,Uniform
184,89.50527144,0.9576186,0.08303833,0.086713366,0.8291221,1.0931745,0.26405233,-0.04021004,-1.2079517,скалка,полымя,0.8291221,0.96404344,0.0064248443,0,Uniform
185,89.45545467,0.9572743,0.088800706,0.09276412,0.77367824,1.1076328,0.3339545,-0.17631353,-0.5156932,борода,жопа,0.77367824,0.96645415,0.009179831,0,Uniform
186,92.23908767,0.976076,0.10359034,0.10612938,0.8438779,1.196128,0.3522501,0.66280776,-0.6900699,стол,кошка,0.8438779,0.9826859,0.0066099167,0,Uniform
187,86.41705213,0.93569404,0.13667454,0.14606756,0.72968644,1.2027556,0.47306913,0.18891712,-0.8689225,монстр,страх,0.72968644,0.9459944,0.010300338,0,Uniform
188,84.42330235,0.9208621,0.11763115,0.12774025,0.74430305,1.1921678,0.4478647,0.7128289,-0.2894621,кровать,кот,0.74430305,0.92969006,0.008827984,0,Uniform
189,96.0498941,1.0004945,0.09014484,0.09010029,0.86272085,1.158154,0.29543316,0.4661933,-0.9193151,хрящ,кактус,0.86272085,1.0073831,0.006888628,0,Uniform
190,89.97926656,0.9608796,0.10642458,0.11075745,0.6919396,1.1387839,0.44684434,-0.5865802,0.12171388,корова,шерсть,0.6919396,0.9743266,0.013446987,3,Uniform
191,87.49997062,0.9435206,0.1001968,0.10619461,0.7073394,1.1351193,0.4277799,-0.39604497,0.031582594,брешь,воронка,0.7073394,0.9553296,0.011808991,3,Uniform
192,94.26645241,0.9892453,0.113433726,0.11466694,0.7129452,1.1572642,0.444319,-0.8627233,0.19279695,левизна,стенография,0.7129452,1.0030602,0.013814926,3,Uniform
193,91.56893461,0.97162837,0.085640945,0.088141665,0.81009465,1.1685514,0.3584568,0.28067234,-0.24763298,повар,краб,0.81009465,0.97970504,0.008076668,0,Uniform
194,82.32994467,0.90465146,0.08417147,0.09304298,0.7356044,1.1021774,0.36657298,0.038117595,0.2430942,умница,кошка,0.7356044,0.91310376,0.008452296,0,Uniform
195,92.75465981,0.9794651,0.093303815,0.095259964,0.8558364,1.151251,0.29541457,0.49115875,-1.1735345,корнеплод,твист,0.8558364,0.98564655,0.006181419,0,Uniform
196,94.71669011,0.9921138,0.10802202,0.10888067,0.7803492,1.1756151,0.39526588,-0.41347006,-0.5777745,локация,призма,0.7803492,1.002702,0.010588169,0,Uniform
197,79.90085391,0.8849288,0.13405873,0.15149097,0.61025184,1.0949857,0.48473388,-0.6600786,-0.046642542,гнев,радость,0.61025184,0.8986627,0.013733864,3,Star
198,96.00338957,1.0002048,0.12791583,0.12788963,0.8123854,1.2131817,0.40079635,0.03188351,-1.1392461,парча,дезинфекция,0.8123854,1.0095958,0.00939095,0,Uniform
199,88.18921081,0.94842255,0.12204355,0.12868057,0.66242087,1.1650178,0.502597,-0.23670088,0.0049493313,общество,философия,0.66242087,0.96272266,0.014300108,0,Uniform
200,91.04715811,0.96813166,0.087566905,0.09044938,0.79670215,1.0855926,0.28889048,-0.56489486,-0.7758496,слово,пример,0.79670215,0.97670317,0.008571506,3,Uniform
201,87.14411606,0.9409658,0.09315995,0.09900461,0.7662957,1.1315461,0.36525047,0.19643162,-0.35144734,рыба,червяк,0.7662957,0.9496993,0.008733511,0,Uniform
202,94.96942335,0.99371564,0.078249834,0.078744695,0.7127558,1.0582134,0.34545755,-2.4474194,6.1760693,сноровка,тригонометрия,0.7127558,1.0077636,0.01404798,1,Uniform
203,88.27803076,0.94905,0.07502319,0.07905083,0.8083203,1.0571073,0.24878705,-0.65419364,-0.74448466,нарратив,сальса,0.8083203,0.95608646,0.0070364475,3,Uniform
204,82.8939378,0.90908694,0.11554989,0.12710543,0.5143361,1.0646129,0.55027676,-1.8163669,4.6764793,свет,тьма,0.5143361,0.92882454,0.019737601,1,Uniform
205,86.52532698,0.9364835,0.08743817,0.09336862,0.7619902,1.0657922,0.303802,-0.49062374,-0.7637532,несушка,фуэте,0.7619902,0.9452082,0.0087246895,0,Uniform
206,90.86809572,0.9669245,0.084482044,0.087371916,0.78239095,1.1274139,0.34502292,-0.27813378,-0.4321499,трансцендентность,клаустрофобия,0.78239095,0.97615117,0.00922668,0,Uniform
207,76.28477717,0.85347146,0.10554879,0.123669975,0.635285,0.9893598,0.35407478,-0.7248892,-0.47013545,стул,нож,0.635285,0.86438084,0.0109093785,3,Uniform
208,92.9741037,0.9808993,0.12517092,0.12760833,0.7401225,1.2222626,0.48214012,0.066531785,-0.6617265,пук,сук,0.7401225,0.99293816,0.012038887,0,Uniform
209,97.08336565,1.0068777,0.121275,0.12044661,0.78850937,1.2679064,0.47939706,0.48622373,0.2022345,крик,мысль,0.78850937,1.0177959,0.01091826,0,Uniform
210,86.0589872,0.93307143,0.09565671,0.1025181,0.8055197,1.118785,0.31326532,0.5564023,-0.7088759,марафет,субботник,0.8055197,0.939449,0.006377578,0,Uniform
211,91.46583357,0.97093993,0.118233435,0.12177214,0.74626946,1.1935197,0.44725025,-0.045563415,-0.734972,сон,зверь,0.74626946,0.9821733,0.011233389,0,Uniform
212,90.24632017,0.96270543,0.11641412,0.12092393,0.66191524,1.1847633,0.52284807,-0.5464847,0.46500635,атмосфера,планета,0.66191524,0.97774476,0.015039325,3,Uniform
213,91.72276317,0.9726536,0.11414502,0.11735423,0.7125897,1.1266958,0.41410607,-0.6891845,-0.2293942,женьшень,спаржа,0.7125897,0.98565686,0.01300323,3,Uniform
214,87.76670605,0.9454249,0.11162321,0.11806671,0.69448066,1.1190649,0.42458427,-0.47212985,0.036622524,свора,кошка,0.69448066,0.95797217,0.012547255,3,Uniform
215,89.02136582,0.9542619,0.12125723,0.12706913,0.7388092,1.1356014,0.39679217,-0.37632832,-1.0752189,лобзик,бультерьер,0.7388092,0.96503437,0.010772467,0,Uniform
216,84.51163388,0.9215313,0.11636956,0.12627846,0.5554546,1.106465,0.5510104,-1.2858487,2.8823528,хлеб,табак,0.5554546,0.9398352,0.018303871,1,Uniform
217,77.82475096,0.8672014,0.10619019,0.12245159,0.6784136,1.0821625,0.40374887,0.026388062,-0.41584754,стол,компьютер,0.6784136,0.8766407,0.00943929,0,Uniform
218,95.64488913,0.9979663,0.10731035,0.10752903,0.78273106,1.2020009,0.4192698,-0.055281084,-0.45503783,интеграл,плюшка,0.78273106,1.008728,0.010761738,0,Uniform
219,91.07634509,0.968328,0.09120405,0.09418714,0.797554,1.127754,0.33019996,-0.07513933,-0.80958986,вулкан,комета,0.797554,0.9768667,0.008538723,0,Uniform
220,86.24520015,0.93443745,0.11526995,0.12335759,0.5944791,1.1025784,0.5080993,-1.0612593,1.6675119,эмоция,субстанция,0.5944791,0.9514354,0.016997933,3,Uniform
221,92.22529744,0.97598493,0.1168696,0.11974529,0.7702242,1.1718569,0.40163267,0.18228784,-1.0565044,свинопас,свищ,0.7702242,0.986273,0.01028806,0,Uniform
222,85.40314156,0.92822194,0.10248728,0.11041247,0.695245,1.0966109,0.40136588,-0.36563766,-0.36461568,борщевик,виньетка,0.695245,0.93987066,0.011648715,0,Uniform
223,86.77128479,0.9382713,0.08627498,0.091951,0.7619902,1.0657922,0.303802,-0.55648047,-0.66682196,несушка,фуэте,0.7619902,0.94708526,0.008813977,3,Uniform
224,85.40556754,0.9282401,0.09297846,0.10016639,0.7756237,1.1170375,0.34141386,0.05493503,-0.95532703,художник,красота,0.7756237,0.93587077,0.007630646,0,Uniform
225,93.82520425,0.9864145,0.089097805,0.090324916,0.68769014,1.1148958,0.42720568,-1.7714113,4.091368,дартан,кинк,0.68769014,1.0013506,0.014936149,1,Uniform
226,95.03230674,0.9941131,0.093356945,0.093909785,0.81667435,1.1761944,0.35952008,0.12081622,-0.67226577,палец,буква,0.81667435,1.0029851,0.008872032,0,Uniform
227,97.91332501,1.0119348,0.06564422,0.064870015,0.8736326,1.1130294,0.23939675,-0.17622529,-0.7012236,макароны,сережка,0.8736326,1.0188498,0.0069150925,0,Uniform
228,86.9899661,0.939854,0.09366404,0.09965807,0.7315499,1.0835816,0.35203165,-0.36492744,-0.4207785,люстра,ампир,0.7315499,0.9502692,0.010415196,0,Uniform
229,96.30909543,1.0021045,0.10496192,0.104741484,0.7622149,1.1434158,0.3812009,-0.9623788,0.17191601,мандолина,рупия,0.7622149,1.014099,0.011994481,3,Uniform
230,96.27504676,1.0018932,0.13849288,0.13823119,0.7355486,1.2368433,0.50129473,-0.24668166,-1.0040594,сенсибилизация,лакмус,0.7355486,1.0152104,0.013317227,0,Uniform
231,78.14996523,0.8700355,0.13349861,0.15344042,0.5951764,1.0802848,0.48510844,-0.36251578,-0.5260968,наркотик,таблетка,0.5951764,0.88377845,0.013742924,3,Random
232,87.25738805,0.9417808,0.06693604,0.071073905,0.8243779,1.0546402,0.23026228,0.22672501,-0.78313327,революция,философ,0.8243779,0.9476509,0.005870104,0,Uniform
233,77.89430402,0.8678093,0.08289656,0.09552394,0.72628593,1.0237602,0.29747427,0.2828376,-0.8738413,афалина,складчина,0.72628593,0.87488556,0.0070762634,0,Uniform
234,87.08091215,0.9405103,0.10254116,0.10902716,0.75854194,1.1202573,0.36171532,-0.22236277,-0.5383806,обложка,печать,0.75854194,0.9496087,0.009098411,0,Uniform
235,86.472565,0.93609893,0.10261723,0.1096222,0.7053073,1.0930421,0.38773483,-0.2279355,-0.5848069,таблетка,ресница,0.7053073,0.9476385,0.011539578,0,Uniform
236,89.01825104,0.9542401,0.08876318,0.09301975,0.75648534,1.1284184,0.3719331,-0.029240355,0.07973647,паразит,улитка,0.75648534,0.96412784,0.009887755,0,Uniform
237,84.69465584,0.9229143,0.12774833,0.1384184,0.65851843,1.1098288,0.4513104,-0.58494055,-0.69035125,туман,столб,0.65851843,0.9361342,0.013219893,3,Uniform
238,85.11852802,0.9260985,0.1177978,0.1271979,0.7060545,1.203231,0.49717647,0.30609027,-0.09096646,студебеккер,квазар,0.7060545,0.9371006,0.011002064,0,Uniform
239,85.9283238,0.93210995,0.13143596,0.14100908,0.6389939,1.1677074,0.5287135,-0.26925558,-0.39930296,капер,безбилетник,0.6389939,0.9467657,0.014655769,0,Uniform
240,87.18324043,0.9412476,0.074535444,0.07918793,0.78005195,1.0757473,0.2956953,-0.17128964,-0.3192482,кот,лес,0.78005195,0.9493073,0.00805974,0,Uniform
241,81.99597605,0.90200025,0.13702278,0.15190992,0.62591136,1.1245354,0.4986241,-0.11752597,-0.8606193,атас,хрюк,0.62591136,0.9158047,0.013804436,0,Random
242,79.5683616,0.8821465,0.07592358,0.08606686,0.7776153,1.0412582,0.2636429,0.32081532,-1.0216167,чизкейк,октаэдр,0.7776153,0.8873731,0.005226612,0,Uniform
243,87.70700896,0.9449995,0.107320346,0.11356656,0.77780724,1.1688793,0.39107203,0.41331178,-0.5098412,гироскоп,косинус,0.77780724,0.95335925,0.00835973,0,Uniform
244,59.45242434,0.64793843,0.18156907,0.2802258,0.35391212,1.0147904,0.6608783,0.17296676,-0.8309889,крокодил,аллигатор,0.35391212,0.66263974,0.014701307,2,Random
245,93.74295279,0.9858848,0.09620988,0.09758735,0.68869555,1.1009396,0.41224408,-1.4083589,2.3723726,желудок,жидкость,0.68869555,1.0007441,0.014859319,1,Uniform
246,91.36093493,0.97023803,0.085855916,0.08848954,0.77547914,1.1524575,0.37697834,0.12494563,0.24598217,дерево,рыба,0.77547914,0.979976,0.009737968,0,Uniform
247,83.7363833,0.9156179,0.14183542,0.15490678,0.7039285,1.1946839,0.49075544,0.42195094,-0.6660917,чебурек,птеродактиль,0.7039285,0.9262023,0.010584414,0,Random
248,93.63501366,0.98518854,0.08144358,0.082668014,0.8435868,1.1638021,0.32021534,0.3258403,-0.59440017,плита,игла,0.8435868,0.9922687,0.0070801377,0,Uniform
249,83.99017703,0.91756374,0.10701765,0.11663239,0.7467648,1.1297302,0.38296545,0.39473137,-0.6199894,груша,сопля,0.7467648,0.9261038,0.008540034,0,Uniform
250,73.52528938,0.82746345,0.2051498,0.24792612,0.33374554,1.108635,0.7748894,-1.0792596,0.81746984,кошка,собака,0.33374554,0.8521493,0.02468586,2,Star
251,90.74543685,0.9660958,0.10249219,0.106089056,0.79051995,1.1626017,0.37208176,0.0022066552,-0.9513831,грязь,пустыня,0.79051995,0.9748746,0.0087788105,0,Uniform
252,93.20937694,0.98243123,0.08005804,0.08148971,0.7477705,1.0982982,0.3505277,-1.0567232,1.5989909,польза,философия,0.7477705,0.9941643,0.011733055,3,Uniform
253,87.63454202,0.9444826,0.1381139,0.14623234,0.7154337,1.252995,0.5375613,0.053844247,-0.29328012,кошмар,фантом,0.7154337,0.9559351,0.011452496,0,Uniform
254,93.10376951,0.9817442,0.10060313,0.10247387,0.77461636,1.0773084,0.30269206,-0.9874146,-0.6098094,стакан,роза,0.77461636,0.9921006,0.010356367,3,Uniform
255,92.7993521,0.97975767,0.07266741,0.074168764,0.8678971,1.1117898,0.24389273,0.2150515,-1.0796149,рыба,мох,0.8678971,0.9853507,0.0055930614,0,Uniform
256,90.38819637,0.963672,0.14309143,0.14848562,0.7018528,1.1946839,0.4928311,0.052173357,-1.1702905,чебурек,сталактит,0.7018528,0.9767629,0.0130909085,0,Uniform
257,87.39024019,0.9427346,0.08459717,0.08973593,0.791374,1.1494535,0.3580795,0.3404949,0.08029246,луна,жена,0.791374,0.9503026,0.0075680017,0,Uniform
258,88.89923576,0.9534101,0.100499794,0.105410874,0.70521283,1.1502329,0.44502008,-0.36274222,0.6338823,дилетант,психиатр,0.70521283,0.96581995,0.012409866,3,Uniform
259,92.01810081,0.9746146,0.07852526,0.08057057,0.8308856,1.1500986,0.31921297,0.11330587,-0.3734827,макароны,мел,0.8308856,0.98180115,0.007186532,0,Uniform
260,87.52575413,0.94370526,0.100313574,0.10629757,0.7183223,1.1070135,0.3886912,-0.8391875,0.21780229,золото,навоз,0.7183223,0.95497435,0.011269093,3,Uniform
261,92.78848913,0.97968644,0.0955716,0.09755325,0.76812494,1.113421,0.34529603,-0.5746051,-0.6814306,традиция,диалектика,0.76812494,0.9902646,0.0105781555,3,Uniform
