word,dat_frequency,mean_score,category,umap_x,umap_y
кагор,1,83.17545229,UNCATEGORIZED,3.4156802,1.557259
дубленка,4,89.69107885,UNCATEGORIZED,1.8011367,3.3775623
власы,1,83.17545229,UNCATEGORIZED,2.8563986,3.3348403
эрцгерцог,1,83.17545229,UNCATEGORIZED,2.6948745,8.603387
притон,7,90.44344561142857,UNCATEGORIZED,4.2061825,7.1534815
референдум,6,89.83528308666666,UNCATEGORIZED,6.2168045,7.9265337
распятие,5,90.476618258,UNCATEGORIZED,4.994656,5.8341885
нормаль,3,87.94039090333332,UNCATEGORIZED,0.9605004,6.4594164
велик,2,90.86283127499999,UNCATEGORIZED,7.9632945,7.4148893
субсидия,6,87.30741948333332,UNCATEGORIZED,6.876752,7.1305375
ловкость,5,91.41010673600002,UNCATEGORIZED,9.70281,5.210184
винчестер,3,88.20908488666667,UNCATEGORIZED,1.7806416,5.0302987
органза,3,88.08879629666666,UNCATEGORIZED,4.2651415,3.1208026
поджарка,3,91.58545053,UNCATEGORIZED,3.3813736,2.402667
огласовка,2,92.21158664999999,UNCATEGORIZED,5.2576375,4.097331
звание,7,93.08928391714286,UNCATEGORIZED,7.0123706,7.588297
инкрустация,8,89.9860564625,UNCATEGORIZED,5.472008,4.047286
коллоид,1,80.1699807,UNCATEGORIZED,6.276541,2.8856862
мазила,2,83.71857525499999,UNCATEGORIZED,1.0096815,9.704908
глотание,2,80.77982632499999,UNCATEGORIZED,7.9267087,3.1780312
доминанта,7,86.06289360285713,UNCATEGORIZED,8.002388,4.8915954
экстракция,2,87.58144422500001,UNCATEGORIZED,6.933111,4.2257776
кривизна,11,91.5503547681818,UNCATEGORIZED,6.6582384,4.5159783
накидка,2,83.36909391500001,UNCATEGORIZED,1.9190329,3.4783413
коровяк,1,79.16576505,UNCATEGORIZED,1.8255523,1.7466437
консервация,5,88.65488390600001,UNCATEGORIZED,7.160623,4.5690045
кроха,2,88.56866181,UNCATEGORIZED,1.7440046,7.995236
пограничник,3,89.74392356333334,UNCATEGORIZED,3.0082629,9.1858015
гриль,3,88.16906179,UNCATEGORIZED,3.0816336,1.9217813
топаз,4,87.002009825,UNCATEGORIZED,4.257746,1.3680207
колибри,13,87.93851959692309,UNCATEGORIZED,-0.13891268,7.925591
демос,1,81.54082632,UNCATEGORIZED,0.697509,7.1563506
зубрила,1,81.54082632,UNCATEGORIZED,2.3801525,8.210985
уздечка,5,85.303572384,UNCATEGORIZED,2.2726748,3.8813722
нуменора,1,78.65150688,UNCATEGORIZED,1.7560624,6.3858466
высотка,5,81.727950096,UNCATEGORIZED,4.401556,6.2682805
сулугуни,2,88.66040092,UNCATEGORIZED,2.8722582,1.7309543
суд,16,93.147165535625,UNCATEGORIZED,7.4649367,7.5247564
кошатник,2,90.69850736500001,UNCATEGORIZED,1.4573728,8.027675
прыщик,4,90.7092502425,UNCATEGORIZED,4.9609413,3.8700292
троецарствие,1,89.60608695,UNCATEGORIZED,1.5555515,6.696131
хек,2,91.64958934500001,UNCATEGORIZED,0.24953541,5.158435
мультипликация,2,89.45980782000001,UNCATEGORIZED,6.5082097,4.729998
этнография,3,91.03677908000002,UNCATEGORIZED,6.890474,4.733538
кокос,7,86.37752481,UNCATEGORIZED,2.2518704,1.5057305
абсцесс,14,89.28615566357142,UNCATEGORIZED,7.6598616,2.6970532
ушанка,7,87.2991979242857,UNCATEGORIZED,1.751046,3.4405437
комбайнер,1,94.42788981,UNCATEGORIZED,2.5766172,9.705392
медаль,13,88.49796373307693,UNCATEGORIZED,6.4595447,7.689902
трек,5,89.13722167,UNCATEGORIZED,5.4977946,7.179166
пляска,4,91.39910893250001,UNCATEGORIZED,6.620616,6.0874386
деление,6,83.80802803166667,UNCATEGORIZED,8.217181,6.2178726
треть,4,93.8024681275,UNCATEGORIZED,6.9053626,8.13307
молчание,12,90.69901387,UNCATEGORIZED,9.23974,6.024424
ягненок,2,73.38576431999999,UNCATEGORIZED,0.054828398,8.712587
душитель,1,89.03860572,UNCATEGORIZED,1.3032867,9.482055
детинец,1,92.50891811,UNCATEGORIZED,4.3730755,6.5764794
боулинг,4,89.925802395,UNCATEGORIZED,4.343504,8.196029
архипелаг,9,89.27426774555555,UNCATEGORIZED,4.6774364,6.2752604
паладин,2,91.05385017,UNCATEGORIZED,1.9494025,8.843487
мафия,9,91.56421607222222,UNCATEGORIZED,5.187038,8.362946
орангутан,12,88.32947500416667,UNCATEGORIZED,0.36852062,8.544697
миазмы,9,91.53969685222222,UNCATEGORIZED,5.295106,3.8546205
рюш,4,90.3684516925,UNCATEGORIZED,4.85981,3.8318443
оплодотворение,5,88.461430726,UNCATEGORIZED,7.164842,3.9089518
махорка,6,88.82864711666666,UNCATEGORIZED,3.5768845,2.4121976
выя,3,89.60981627666666,UNCATEGORIZED,-0.4008426,5.7445197
мушкет,6,87.15437031333333,UNCATEGORIZED,1.8228054,4.980458
демагог,2,90.088025055,UNCATEGORIZED,1.6258482,10.011097
капут,2,93.02658712499999,UNCATEGORIZED,1.4944122,7.078502
торг,2,92.03997763999999,UNCATEGORIZED,6.903165,7.5155396
мантия,14,88.16733705857143,UNCATEGORIZED,1.8450813,3.444931
доверенность,7,91.03552725000002,UNCATEGORIZED,6.7848516,7.5685263
слепец,2,93.447824045,UNCATEGORIZED,1.4613923,9.430436
моделирование,4,91.1015579475,UNCATEGORIZED,7.911214,6.311298
ламинария,13,87.26020186384615,UNCATEGORIZED,2.1350405,2.4277108
легкость,11,88.87662989363638,UNCATEGORIZED,9.732419,4.9588876
уныние,17,87.22120017235295,UNCATEGORIZED,9.579327,6.1561613
касса,7,88.99504358428574,UNCATEGORIZED,5.4421773,7.5618005
чакра,5,94.30984626,UNCATEGORIZED,6.1878743,4.7687874
редиска,8,89.156173755,UNCATEGORIZED,2.3256276,1.3419412
неподвижность,2,89.665605355,UNCATEGORIZED,9.717256,5.029711
миротворец,5,88.638453432,UNCATEGORIZED,2.1071303,8.934446
обстоятельство,8,93.30672331375,UNCATEGORIZED,8.164875,7.151525
инерция,8,88.22924671875,UNCATEGORIZED,8.068588,5.4558597
репродукция,2,88.72417845999999,UNCATEGORIZED,5.447935,5.6350956
дед,11,85.63334992818181,UNCATEGORIZED,2.1511385,8.506677
расспрос,1,89.95876882,UNCATEGORIZED,1.353927,7.5656433
казуистика,4,87.68806447,UNCATEGORIZED,6.702791,5.520557
насекомое,20,85.66469211649999,UNCATEGORIZED,0.3081348,8.218121
соперник,2,82.022568965,UNCATEGORIZED,3.2072217,9.1
лингвистика,24,90.72704535500002,UNCATEGORIZED,6.9414835,4.7386055
финансист,3,90.23042242000001,UNCATEGORIZED,2.9479039,9.900878
банкнота,6,87.44196249333334,UNCATEGORIZED,4.1840496,4.4687853
колье,11,91.0479273690909,UNCATEGORIZED,3.013287,3.629559
заметка,4,92.0984944575,UNCATEGORIZED,6.2669706,7.1287284
молот,20,88.323819941,UNCATEGORIZED,2.1541238,4.7717767
писание,2,91.01922368,UNCATEGORIZED,6.763137,7.0443916
будущее,7,87.92226824571428,UNCATEGORIZED,8.544425,6.783927
мздоимство,1,95.73404166,UNCATEGORIZED,8.348981,5.239192
смута,7,91.46808503714284,UNCATEGORIZED,7.087093,6.0533175
стиль,19,90.34235309842106,UNCATEGORIZED,6.4762535,5.8612685
стигма,6,94.67707966333334,UNCATEGORIZED,5.0098243,3.513453
сделка,3,93.46682166333333,UNCATEGORIZED,7.157398,6.874129
перехват,2,91.38169798,UNCATEGORIZED,5.8296604,6.709944
дебют,1,93.26489046,UNCATEGORIZED,5.8537283,7.3127728
арка,18,88.72717002055556,UNCATEGORIZED,4.2271967,5.8235383
исповедь,21,92.02191968666664,UNCATEGORIZED,7.8844075,6.940221
получка,4,93.79858992250001,UNCATEGORIZED,5.9881773,5.4577293
двор,12,87.57632032666667,UNCATEGORIZED,4.101059,6.16109
бриг,2,95.007139925,UNCATEGORIZED,2.9828582,6.9686303
теолог,4,93.270948705,UNCATEGORIZED,2.6110077,10.101136
тихоход,6,88.48482765833334,UNCATEGORIZED,1.9489933,7.1895304
тиф,1,93.16136386,UNCATEGORIZED,7.8852797,2.4036474
контроль,18,92.21384709833333,UNCATEGORIZED,7.2709155,7.189236
итог,2,86.21579116999999,UNCATEGORIZED,7.646423,7.267729
цимбала,3,86.13972496666668,UNCATEGORIZED,5.3563404,6.587636
выдумка,3,92.21146036,UNCATEGORIZED,7.2902646,5.9737697
крынка,10,92.460871422,UNCATEGORIZED,3.0449336,4.3333383
самородок,5,91.59171264,UNCATEGORIZED,4.240835,1.4818078
алфавит,23,87.30479925043477,UNCATEGORIZED,6.0940156,6.20253
повтор,2,83.53992945,UNCATEGORIZED,7.254055,6.9615836
надпочечник,6,87.50500760666667,UNCATEGORIZED,6.055146,2.4295254
ботаник,5,89.63295916199999,UNCATEGORIZED,2.9152985,10.290749
румяна,4,92.62697797999999,UNCATEGORIZED,3.6760488,3.0772662
прогресс,9,90.02370879555556,UNCATEGORIZED,7.8299613,6.48016
телепатия,3,90.48588362666668,UNCATEGORIZED,8.039863,4.406165
трест,5,90.53376324000001,UNCATEGORIZED,5.0374155,7.738637
лоботряс,3,85.4634868,UNCATEGORIZED,1.0029857,9.725012
расточительность,7,93.47979094285714,UNCATEGORIZED,9.389916,5.122151
зазубрина,2,91.90676396,UNCATEGORIZED,3.9677367,5.096423
виселица,12,91.89397329499998,UNCATEGORIZED,4.2523136,6.1734033
культяпка,4,94.3970668475,UNCATEGORIZED,3.4884467,4.2575374
кондуктор,2,95.278680555,UNCATEGORIZED,3.2327976,8.41314
тире,9,88.74099168333333,UNCATEGORIZED,5.584817,5.0577188
подлинность,1,88.85199043,UNCATEGORIZED,9.218536,4.874226
внимание,4,90.37077778,UNCATEGORIZED,8.248324,7.4801283
геймер,4,90.62368366,UNCATEGORIZED,2.1136367,9.648896
клинопись,4,83.788139485,UNCATEGORIZED,6.1954756,5.4076214
шардон,1,79.63770018,UNCATEGORIZED,1.0134113,6.747506
рекомбинация,6,82.34051153333333,UNCATEGORIZED,7.2450733,4.407592
мифология,8,88.06523208875,UNCATEGORIZED,7.1770763,5.3873057
этан,3,82.51961511333333,UNCATEGORIZED,0.14661758,6.892994
шпора,6,89.965499625,UNCATEGORIZED,2.7628245,3.977175
зловоние,3,93.75555780333333,UNCATEGORIZED,5.242447,3.9063363
гиацинт,21,93.08437247428571,UNCATEGORIZED,4.1607547,1.3743851
водораздел,1,82.89400566,UNCATEGORIZED,4.4900007,5.728598
волколак,2,84.86601976,UNCATEGORIZED,1.0336223,8.340943
анилин,3,87.84668957666668,UNCATEGORIZED,4.6032643,2.1853309
исподнее,3,85.39223470666667,UNCATEGORIZED,1.7411394,3.4151437
индивидуализм,1,87.76109585,UNCATEGORIZED,8.406573,4.805902
дзен,6,90.63713447833335,UNCATEGORIZED,6.477016,4.827937
запад,9,89.08967761000001,UNCATEGORIZED,5.028737,6.4729524
условие,5,93.94491918399999,UNCATEGORIZED,7.801987,7.4501276
провидение,3,87.90512171333334,UNCATEGORIZED,9.168738,6.0361047
обустройство,1,98.04257791,UNCATEGORIZED,7.5096946,6.211619
символизм,5,91.73834961200001,UNCATEGORIZED,8.082292,4.3135967
нужда,2,94.48865602500001,UNCATEGORIZED,8.948725,5.7347245
первоцвет,2,94.02025869,UNCATEGORIZED,1.71483,1.9877675
сигнатура,3,88.45236903333334,UNCATEGORIZED,6.483089,4.8629217
решительность,2,90.22300622,UNCATEGORIZED,9.812729,5.3146305
надрыв,2,89.703779175,UNCATEGORIZED,7.480888,6.189989
рекламодатель,1,86.8454396,UNCATEGORIZED,3.4212842,9.770674
амфитеатр,13,88.82209428384616,UNCATEGORIZED,4.2760935,6.8557034
заплатка,4,91.45898624499999,UNCATEGORIZED,3.9351811,4.435626
вагонка,3,90.55838581,UNCATEGORIZED,4.334038,3.1312451
лаванда,8,85.44082174375,UNCATEGORIZED,1.7657061,1.9207807
пума,5,78.021940914,UNCATEGORIZED,-0.015513866,8.513643
охламон,1,87.03933979,UNCATEGORIZED,0.9672086,9.547653
рождение,13,88.90956963230768,UNCATEGORIZED,8.151953,6.840746
парало,1,92.90314998,UNCATEGORIZED,1.4458219,7.243451
общительность,2,90.31571072,UNCATEGORIZED,9.651233,5.118123
пеньюар,5,91.220689306,UNCATEGORIZED,1.7601571,3.5902011
новелла,4,81.37586031250001,UNCATEGORIZED,6.4885173,6.4903717
разрушение,2,88.92077521,UNCATEGORIZED,8.250023,6.4095116
свидетельство,2,91.764658745,UNCATEGORIZED,7.9801893,7.3296027
разнос,1,89.60032825,UNCATEGORIZED,7.3042364,6.437636
грация,16,91.479428641875,UNCATEGORIZED,9.75644,4.839731
рогоз,3,90.14430069666668,UNCATEGORIZED,2.1426814,2.363368
прерия,2,85.28249122,UNCATEGORIZED,4.7035227,5.477992
беретка,2,87.340249065,UNCATEGORIZED,0.7541059,6.493436
кокошник,18,88.28697594833332,UNCATEGORIZED,1.8446503,3.5751035
фамилия,11,90.04376915181818,UNCATEGORIZED,6.5833197,6.743488
пенек,7,88.02674391285714,UNCATEGORIZED,2.2605596,2.8833256
картечь,1,93.20577924,UNCATEGORIZED,2.2666192,5.1763363
симулякр,15,93.50711389266668,UNCATEGORIZED,7.6836605,4.6464934
компост,9,89.96178578,UNCATEGORIZED,4.1197853,2.827721
ковш,6,91.95643278,UNCATEGORIZED,2.7042327,4.2755933
карри,6,90.39313400333333,UNCATEGORIZED,2.6134205,1.465477
этнос,11,91.51120392363636,UNCATEGORIZED,7.9072304,5.1604557
улика,4,94.6652682325,UNCATEGORIZED,6.7636156,6.2976394
сиротство,1,91.18730961,UNCATEGORIZED,8.811577,5.4314194
кринг,1,72.62457659,UNCATEGORIZED,1.0396084,7.108414
велеречивость,4,81.571548605,UNCATEGORIZED,9.437232,4.4637494
фаранг,1,72.62457659,UNCATEGORIZED,1.2821348,8.66774
тальк,5,90.498718584,UNCATEGORIZED,4.3700614,2.4472907
переходник,3,88.4307091,UNCATEGORIZED,2.6598518,5.696022
паяльник,9,89.46139796,UNCATEGORIZED,2.4371452,4.865827
персонаж,5,88.286195694,UNCATEGORIZED,3.0684533,9.243662
фреска,13,89.17660270384614,UNCATEGORIZED,5.354692,5.5554905
окислитель,2,88.72345522,UNCATEGORIZED,4.7463617,2.240839
краснота,23,87.71385449565217,UNCATEGORIZED,8.030547,2.9232705
клеврет,1,73.90412008,UNCATEGORIZED,2.010309,8.924826
психоделик,1,73.90412008,UNCATEGORIZED,4.6231737,1.8116078
лактоза,10,88.649776241,UNCATEGORIZED,5.2144547,2.1254044
голубок,1,73.90412008,UNCATEGORIZED,0.030162126,7.943065
пижма,12,88.77283286583332,UNCATEGORIZED,1.7979143,1.7989091
ступка,5,84.501816338,UNCATEGORIZED,3.3163168,4.193465
разнообразие,5,91.20640545,UNCATEGORIZED,8.612745,5.982671
биржа,7,88.55456822857141,UNCATEGORIZED,4.9575486,7.0393567
тавтология,2,83.624459,UNCATEGORIZED,7.1641774,5.406209
напиток,4,74.631216565,UNCATEGORIZED,3.7085502,1.7287822
группа,8,89.4501983525,UNCATEGORIZED,5.229207,8.428001
чересполосица,2,85.323808735,UNCATEGORIZED,8.978551,4.4639845
переживание,2,88.184693845,UNCATEGORIZED,8.674038,6.331664
волчанка,3,88.26465309000001,UNCATEGORIZED,7.856914,2.6201816
мотыга,7,86.51761511428572,UNCATEGORIZED,2.3031042,4.683064
галлюцинация,17,89.3841590252941,UNCATEGORIZED,7.711942,5.961256
жжение,4,92.23755377499998,UNCATEGORIZED,8.127013,3.1021667
червонец,2,91.61379450999999,UNCATEGORIZED,4.3581448,4.3558354
перл,1,94.46277054,UNCATEGORIZED,0.027121728,6.5908613
траур,12,91.80680452333333,UNCATEGORIZED,7.378345,7.2622533
молока,2,83.088235165,UNCATEGORIZED,3.406712,1.7576085
буквица,2,88.58359546,UNCATEGORIZED,1.82509,1.8103755
клевета,8,89.50193998625,UNCATEGORIZED,7.4291945,5.9289994
мажор,10,89.15359939000001,UNCATEGORIZED,0.16173454,6.158058
компетенция,4,90.721917665,UNCATEGORIZED,8.890439,5.306594
харита,1,90.69694154,UNCATEGORIZED,0.56399155,6.630463
палица,3,87.77587940333332,UNCATEGORIZED,2.177857,4.5151844
погребок,1,84.21243246,UNCATEGORIZED,4.148481,7.0619116
истеблишмент,1,84.21243246,UNCATEGORIZED,5.731407,8.156645
мойка,7,88.89209486714287,UNCATEGORIZED,3.778241,5.287009
рак,21,90.25439457476189,UNCATEGORIZED,7.801211,2.7606976
подлещик,1,77.91697476,UNCATEGORIZED,0.25171232,5.0819073
червоточина,14,87.849038455,UNCATEGORIZED,5.8297024,5.002171
пенсионер,3,88.42800172,UNCATEGORIZED,1.9373254,9.579083
хна,5,82.04931249799999,UNCATEGORIZED,4.6024294,2.5170665
глазница,4,87.92416777,UNCATEGORIZED,3.74931,4.0239944
акс,1,91.80940398,UNCATEGORIZED,1.8458036,5.1380677
статус,9,94.16718161555555,UNCATEGORIZED,7.878244,6.6831913
насилие,8,90.137825205,UNCATEGORIZED,8.653169,5.935338
бухгалтер,15,89.466037102,UNCATEGORIZED,3.0740335,9.60505
барак,9,87.31992018555556,UNCATEGORIZED,4.0596695,6.6761265
баран,24,83.722083235,UNCATEGORIZED,0.12376503,8.760614
качалка,4,94.090251285,UNCATEGORIZED,3.2841952,4.5243077
битье,1,89.46981604,UNCATEGORIZED,7.9026294,5.8506317
нумизмат,5,91.025987948,UNCATEGORIZED,2.314054,9.949429
примат,6,88.47819458833334,UNCATEGORIZED,8.709277,6.217721
копирование,1,84.82075185,UNCATEGORIZED,8.054585,6.271816
беллетристика,9,81.88704617444445,UNCATEGORIZED,6.8292956,5.5092754
квартет,13,89.88886582230768,UNCATEGORIZED,5.4367394,7.3911157
минимализм,6,88.50479537666668,UNCATEGORIZED,7.925839,4.4036045
текстура,9,90.79331768333333,UNCATEGORIZED,6.1101985,4.113519
колчан,1,87.95767749,UNCATEGORIZED,1.9980432,4.4705963
экология,14,87.12675983428572,UNCATEGORIZED,6.8837233,4.6692786
блокада,11,92.63156821727273,UNCATEGORIZED,7.2991047,5.7954297
просьба,3,89.43101580333332,UNCATEGORIZED,7.4617558,6.9770923
заключение,5,93.778839998,UNCATEGORIZED,7.723617,7.4820323
привилегия,2,93.93785488,UNCATEGORIZED,7.9905457,6.374
фижмы,2,89.87396819,UNCATEGORIZED,2.599677,3.5663428
сейм,1,86.20399163,UNCATEGORIZED,5.979263,8.075595
шейка,2,74.878839605,UNCATEGORIZED,3.7902856,3.737419
диагностика,5,91.313196902,UNCATEGORIZED,7.253848,3.9794846
неопределенность,8,89.91934260625,UNCATEGORIZED,9.068212,4.938735
бухгалтерия,9,90.07331331,UNCATEGORIZED,5.5185156,7.5321937
неизвестность,7,86.65884473714287,UNCATEGORIZED,9.121389,4.9595685
свисток,12,89.49632423916667,UNCATEGORIZED,3.3700478,6.264467
железа,8,92.778697195,UNCATEGORIZED,4.3835907,2.5365052
гейм,1,89.99289326,UNCATEGORIZED,0.44394442,7.000522
тиран,7,86.96900152285716,UNCATEGORIZED,1.7768623,9.443948
подкладка,3,84.06856154333333,UNCATEGORIZED,2.9467683,3.7617283
мошенничество,4,89.7865801975,UNCATEGORIZED,8.357697,5.7652597
месса,2,91.761925565,UNCATEGORIZED,7.254285,7.00622
технология,7,85.70295922857143,UNCATEGORIZED,7.1510906,5.8707323
вожак,2,89.75435162,UNCATEGORIZED,2.2582703,9.07322
кристаллизация,11,85.91651943545456,UNCATEGORIZED,7.366546,4.270008
конклав,3,86.57310335666666,UNCATEGORIZED,5.9026504,8.141193
палисандр,1,79.74349207,UNCATEGORIZED,1.8810979,1.8830891
фермент,7,89.68399417142857,UNCATEGORIZED,5.2962904,2.1887739
абонемент,8,90.91715013000001,UNCATEGORIZED,5.5723033,7.244266
куртуазность,7,85.27039077571429,UNCATEGORIZED,9.707983,4.778205
оптика,16,87.01977605375,UNCATEGORIZED,6.7427177,4.749097
аллегория,37,88.49595826513513,UNCATEGORIZED,6.9684687,5.6170645
трактир,4,90.4670120575,UNCATEGORIZED,4.1182265,6.989392
балюстрада,9,88.69012476666666,UNCATEGORIZED,4.146828,5.829814
кетчуп,17,86.35698618941177,UNCATEGORIZED,2.8826737,1.670722
бакалавр,11,90.41265734454545,UNCATEGORIZED,3.0298355,9.461102
док,4,89.8996261075,UNCATEGORIZED,0.07325603,6.9046154
сусло,7,87.42194587285714,UNCATEGORIZED,3.1092713,1.5497359
завеса,2,90.739631455,UNCATEGORIZED,4.906294,4.7215962
пожарный,2,89.50734149,UNCATEGORIZED,2.5702388,5.3013053
генеалогия,6,88.65424365166666,UNCATEGORIZED,6.982987,4.9436407
медовуха,1,86.94112065,UNCATEGORIZED,3.6239755,1.9403818
тарантелла,2,85.3794505,UNCATEGORIZED,1.7646213,6.385379
окуляр,7,91.06205663714286,UNCATEGORIZED,2.9330256,5.4073796
картограф,5,86.668580092,UNCATEGORIZED,2.8738513,10.271622
евангелие,4,86.92711243,UNCATEGORIZED,6.659908,7.0011816
строение,3,91.80773329333333,UNCATEGORIZED,4.678807,6.3263726
редакция,6,91.29181337,UNCATEGORIZED,5.7820377,7.428335
перспектива,22,90.76766093545454,UNCATEGORIZED,7.647294,6.488387
поллюция,15,90.90808245,UNCATEGORIZED,7.9762535,3.3157454
барышня,4,84.286966635,UNCATEGORIZED,2.263019,8.116094
берухо,9,92.05314147222221,UNCATEGORIZED,2.5248635,3.6087022
эскадра,1,96.79377753,UNCATEGORIZED,4.733347,8.30891
юродивый,7,90.03403306714286,UNCATEGORIZED,2.1091306,9.587954
экономист,2,89.603114325,UNCATEGORIZED,2.9734604,10.2055
нефтепровод,2,83.62226897,UNCATEGORIZED,3.6607392,5.6774826
маркетинг,23,89.70804173434783,UNCATEGORIZED,6.795063,6.850608
сад,23,83.92609501869565,UNCATEGORIZED,4.223448,6.010339
катапульта,13,90.48922797307692,UNCATEGORIZED,2.9722729,5.412773
сообщество,7,91.30246484428571,UNCATEGORIZED,5.790192,8.0792885
пончик,22,86.89847523818183,UNCATEGORIZED,2.9435823,2.3624449
полиэстер,4,94.7217955925,UNCATEGORIZED,4.333002,3.102912
иррационализм,2,75.69224127999999,UNCATEGORIZED,8.16395,4.5380363
иллюзионист,3,75.94112188666666,UNCATEGORIZED,2.3305085,9.532097
гадость,10,85.44325253100001,UNCATEGORIZED,7.418616,5.6691213
флейта,24,87.32658460750001,UNCATEGORIZED,3.9930408,7.8900657
волюнтаризм,52,96.51324804480768,ABSTRACT,8.219574,4.54802
оскомина,1,92.036525,UNCATEGORIZED,7.981507,2.8867552
опара,6,92.74583687,UNCATEGORIZED,3.0733275,1.46924
свалка,5,91.440631704,UNCATEGORIZED,6.880606,6.1415043
кунь,3,81.58310793333334,UNCATEGORIZED,5.505356,4.66144
тапир,8,86.99833445875001,UNCATEGORIZED,0.17532691,8.500397
электрофорез,8,91.19383274,UNCATEGORIZED,6.408364,3.8137631
сонет,7,86.86804268428571,UNCATEGORIZED,6.22645,6.75926
саксонец,1,80.08917374,UNCATEGORIZED,1.5950079,9.001999
моцарелла,1,80.08917374,UNCATEGORIZED,2.8909287,1.7064043
снобизм,3,90.02390485666666,UNCATEGORIZED,9.033897,5.1838117
гротеск,9,92.40896521333333,UNCATEGORIZED,6.595798,5.780632
монастырь,10,88.466077345,UNCATEGORIZED,4.6219635,6.6241293
акватория,6,93.02072273166665,UNCATEGORIZED,4.3627434,6.027536
сионизм,3,93.65038116666666,UNCATEGORIZED,8.242821,5.0039787
сутенер,7,88.28894423428571,UNCATEGORIZED,1.7513703,9.746408
фюрер,2,92.41375342,UNCATEGORIZED,4.0812907,8.515844
сдержанность,1,92.45044095,UNCATEGORIZED,9.856553,5.264067
накид,2,89.0782709,UNCATEGORIZED,5.625996,5.35963
костыль,14,87.1767168135714,UNCATEGORIZED,2.1122973,4.6646447
анод,2,85.10462753499999,UNCATEGORIZED,5.141322,2.9225159
порей,2,70.926073205,UNCATEGORIZED,2.3200686,1.3579679
коитус,7,87.78928337142858,UNCATEGORIZED,7.860204,4.733519
гекат,1,94.76829163,UNCATEGORIZED,1.4511656,7.84897
сорок,2,93.780883775,UNCATEGORIZED,6.7287817,8.25002
ставка,4,88.426477385,UNCATEGORIZED,6.5845766,7.4830475
околоток,1,88.20178992,UNCATEGORIZED,4.4581327,7.210659
станок,28,86.55902728535715,UNCATEGORIZED,3.018424,5.6065564
серсо,7,85.74831136285715,UNCATEGORIZED,4.269633,8.316832
манжета,6,88.590015155,UNCATEGORIZED,3.017098,3.8541737
лань,8,90.60749076625,UNCATEGORIZED,0.00042537297,8.530882
триада,10,92.447509278,UNCATEGORIZED,7.7893896,4.9680195
котлета,33,86.63173025515151,UNCATEGORIZED,3.1183553,2.2639816
перцепция,8,90.19065504875,UNCATEGORIZED,7.5689344,4.474654
перфекционизм,7,86.18314858857143,UNCATEGORIZED,8.493368,4.688603
иррациональность,18,90.34958782055554,UNCATEGORIZED,9.352965,4.5015817
подорожник,12,88.4152715125,UNCATEGORIZED,1.8833464,1.8443584
увольнение,6,91.24621499666667,UNCATEGORIZED,7.74009,7.033748
перезагрузка,2,89.070159245,UNCATEGORIZED,7.0859413,4.941233
отлет,1,95.298098,UNCATEGORIZED,5.7487946,6.7754607
просо,13,89.46777911384616,UNCATEGORIZED,2.4455874,1.9170921
казино,11,90.27904483636364,UNCATEGORIZED,4.20525,7.4742002
героиня,1,81.50983216,UNCATEGORIZED,2.5498939,8.01757
пастбище,6,89.48262460333332,UNCATEGORIZED,3.8930967,6.765069
электролиз,2,89.17408435,UNCATEGORIZED,6.7836704,3.7822344
воздержание,2,93.32042238,UNCATEGORIZED,9.095374,5.574734
стереоскоп,1,88.95487358,UNCATEGORIZED,2.4572835,5.713423
анабиоз,6,89.75917230166665,UNCATEGORIZED,7.8541684,3.6392658
распродажа,1,88.95487358,UNCATEGORIZED,6.6201625,6.7164574
анаболик,2,86.59309965,UNCATEGORIZED,4.6742096,1.9463221
мускул,14,95.02622636500003,UNCATEGORIZED,4.277909,3.8431456
продавец,3,92.11398808666667,UNCATEGORIZED,3.2413526,9.579116
плавание,8,88.3862890575,UNCATEGORIZED,7.6506515,6.5822973
стаж,2,91.99827404000001,UNCATEGORIZED,7.056385,7.5223427
жвал,2,96.30721116500001,UNCATEGORIZED,4.648494,3.297414
сладость,21,88.9105164604762,UNCATEGORIZED,9.641767,5.8792458
колумбарий,3,87.91937378,UNCATEGORIZED,3.9868522,6.819261
колготки,14,89.96904655142855,UNCATEGORIZED,1.7694819,3.5332606
влагалище,11,82.51664356,UNCATEGORIZED,4.942531,3.4585521
попа,29,85.43946539413793,UNCATEGORIZED,2.252949,8.580803
вискоза,9,89.78261250777778,UNCATEGORIZED,4.343238,3.0734026
терновник,2,87.446766995,UNCATEGORIZED,1.9964284,2.2208903
разлив,1,91.22285305,UNCATEGORIZED,5.364776,5.084563
локон,8,92.83355128125,UNCATEGORIZED,2.829549,3.32996
палач,5,93.171712176,UNCATEGORIZED,2.0836222,9.646071
хата,6,85.50147169166667,UNCATEGORIZED,4.2348742,6.5043607
гопник,7,87.57828793428573,UNCATEGORIZED,1.4169631,9.502677
лунатизм,1,81.73627287,UNCATEGORIZED,7.8970313,3.3904777
какао,10,87.168588169,UNCATEGORIZED,3.4723418,1.7694107
зельеварение,2,84.84738953499999,UNCATEGORIZED,6.693707,4.5639615
модель,14,90.102582485,UNCATEGORIZED,7.08863,5.8891287
уровень,5,91.9905351,UNCATEGORIZED,7.733531,6.7223353
белье,7,87.72598406857142,UNCATEGORIZED,1.8976915,3.455236
пуфик,7,84.17599515142857,UNCATEGORIZED,2.8295953,4.644229
аудио,3,94.01759744333333,UNCATEGORIZED,5.591817,6.4605203
