word,dat_freq,corpus_freq,log_corpus_freq,zipf_freq,mean_score_contrib,in_vocab,dat_freq_rank,corpus_freq_rank
злодей,4,3.47e-06,-5.459670525209126,3.54,0.9803439,True,6612.0,3178.0
злодейство,1,3.31e-07,-6.480172006224281,2.52,0.9991563,True,11961.0,9772.0
злодеяние,1,3.47e-07,-6.459670525209126,2.54,1.0114216,True,11961.0,9607.0
злорадство,1,3.31e-07,-6.480172006224281,2.52,0.98780775,True,11961.0,9772.0
злость,36,5.37e-06,-5.270025714300444,3.73,0.971102,True,711.0,2365.0
злоумышленник,1,1.35e-06,-5.8696662315049934,3.13,0.9565296,True,11961.0,5408.0
злоупотребление,1,2.04e-06,-5.690369832574102,3.31,1.005063,True,11961.0,4362.0
злюка,1,2.14e-07,-6.669586226650809,2.33,0.936052,True,11961.0,11268.0
змеевик,5,1.58e-07,-6.801342913045577,2.2,0.92441624,True,5709.0,12203.0
змееед,3,0.0,,0.0,0.98043895,True,7747.0,16422.0
змеелов,2,6.92e-08,-7.1598939055432425,1.84,0.91161084,True,9435.0,14411.0
змееносец,1,1.1e-07,-6.958607314841775,2.04,1.0302683,True,11961.0,13243.0
змей,6,8.71e-06,-5.059981844992337,3.94,0.93746483,True,4962.0,1695.0
змея,44,8.32e-06,-5.079876673709276,3.92,0.92497516,True,531.0,1758.0
знак,33,5.37e-05,-4.270025714300444,4.73,0.93081695,True,797.0,322.0
знакомство,2,1.29e-05,-4.889410289700751,4.11,0.9997351,True,9435.0,1258.0
знаменатель,3,4.47e-07,-6.349692476868063,2.65,0.9358094,True,7747.0,8738.0
знамение,16,1.58e-06,-5.801342913045578,3.2,1.0018743,True,1928.0,4983.0
знаменосец,2,5.37e-07,-6.270025714300444,2.73,0.90886647,True,9435.0,8159.0
знамя,7,1.17e-05,-4.931814138253839,4.07,0.9803872,True,4372.0,1373.0
знание,14,1.55e-05,-4.809668301829708,4.19,0.93823576,True,2220.0,1084.0
знаток,6,3.02e-06,-5.519993057042849,3.48,1.0052028,True,4962.0,3441.0
знать,1,0.000117,-3.9318141382538383,5.07,0.98095757,True,11961.0,109.0
знахарка,1,1.05e-07,-6.978810700930062,2.02,0.9200535,True,11961.0,13373.0
знахарь,5,6.03e-07,-6.219682687859849,2.78,0.948508,True,5709.0,7802.0
значение,6,7.76e-05,-4.110138278741812,4.89,0.98873436,True,4962.0,200.0
значимость,4,6.17e-06,-5.209714835966758,3.79,0.99647933,True,6612.0,2145.0
значок,6,3.98e-06,-5.400116927926312,3.6,0.95950496,True,4962.0,2880.0
зной,15,1.1e-06,-5.958607314841775,3.04,0.9370169,True,2073.0,5951.0
зоб,12,4.47e-07,-6.349692476868063,2.65,0.9686631,True,2627.0,8738.0
зов,13,5.01e-06,-5.300162274132754,3.7,0.98486817,True,2412.0,2478.0
зодиак,5,1e-06,-6.0,3.0,0.9621708,True,5709.0,6221.0
зодчество,2,5.25e-07,-6.279840696594043,2.72,0.98630166,True,9435.0,8224.0
зола,14,9.33e-07,-6.0301183562535,2.97,0.94245446,True,2220.0,6427.0
золовка,2,1.41e-07,-6.85078088734462,2.15,0.9419462,True,9435.0,12531.0
золотарь,1,5.25e-08,-7.279840696594043,1.72,0.91729474,True,11961.0,14932.0
золотко,1,2e-07,-6.698970004336019,2.3,1.0004579,True,11961.0,11470.0
золотник,1,3.24e-07,-6.489454989793388,2.51,0.94086885,True,11961.0,9853.0
золото,47,5.37e-05,-4.270025714300444,4.73,0.9278583,True,483.0,322.0
золотодобыча,1,5.25e-08,-7.279840696594043,1.72,0.9818993,True,11961.0,14932.0
золотоискатель,2,1.29e-07,-6.889410289700751,2.11,1.037933,True,9435.0,12813.0
золочение,1,1.35e-07,-6.8696662315049934,2.13,0.990391,True,11961.0,12696.0
золь,1,6.61e-08,-7.179798540514359,1.82,0.9742469,True,11961.0,14507.0
зомби,17,1.45e-05,-4.838631997765025,4.16,0.9910857,True,1787.0,1148.0
зомбирование,1,8.71e-08,-7.059981844992337,1.94,0.95114964,True,11961.0,13882.0
зона,14,2.69e-05,-4.570247719997592,4.43,0.97168905,True,2220.0,663.0
зонд,11,3.63e-06,-5.440093374963888,3.56,0.9595195,True,2872.0,3076.0
зонт,56,1.51e-06,-5.82102305270683,3.18,0.93662554,True,365.0,5110.0
зонтик,12,2.69e-06,-5.570247719997592,3.43,0.9382951,True,2627.0,3684.0
зоология,4,5.01e-07,-6.300162274132754,2.7,0.9410719,True,6612.0,8380.0
зоомагазин,2,3.16e-07,-6.5003129173815966,2.5,0.95083714,True,9435.0,9934.0
зоопарк,17,7.59e-06,-5.11975822410452,3.88,0.96353585,True,1787.0,1865.0
зоотехник,1,5.62e-07,-6.250263684430939,2.75,1.0407323,True,11961.0,8031.0
зоофилия,1,8.13e-08,-7.089909454405932,1.91,0.94998914,True,11961.0,14059.0
зор,1,6.92e-07,-6.1598939055432425,2.84,0.80747575,True,11961.0,7371.0
зорба,1,1.02e-07,-6.991399828238082,2.01,0.9545558,True,11961.0,13450.0
зоркость,4,6.76e-08,-7.1700533040583645,1.83,1.0174378,True,6612.0,14457.0
зорька,3,3.02e-07,-6.519993057042849,2.48,0.92941886,True,7747.0,10094.0
зпппа,2,0.0,,0.0,0.99335384,True,9435.0,16422.0
зраза,1,0.0,,0.0,0.9884278,True,11961.0,16422.0
зрак,1,6.31e-08,-7.199970640755866,1.8,0.8130658,True,11961.0,14606.0
зрачок,21,7.24e-07,-6.140261433802853,2.86,0.9316396,True,1404.0,7224.0
зрелость,9,1.7e-06,-5.769551078621726,3.23,0.98756903,True,3469.0,4797.0
зрение,22,8.32e-06,-5.079876673709276,3.92,0.96767145,True,1328.0,1758.0
зритель,5,5.5e-06,-5.259637310505756,3.74,0.9219768,True,5709.0,2317.0
зуб,98,8.13e-06,-5.089909454405932,3.91,0.9351897,True,145.0,1782.0
зубатка,2,1.07e-07,-6.97061622231479,2.03,0.9645408,True,9435.0,13311.0
зубик,1,1.26e-07,-6.8996294548824375,2.1,0.8561899,True,11961.0,12881.0
зубило,3,1.02e-07,-6.991399828238082,2.01,0.9438993,True,7747.0,13450.0
зубной,1,3.89e-06,-5.410050398674292,3.59,1.0138799,True,11961.0,2941.0
зубоскал,1,2.14e-08,-7.669586226650809,1.33,0.8208761,True,11961.0,16025.0
зубоскальство,4,1.26e-08,-7.8996294548824375,1.1,0.9307383,True,6612.0,16316.0
зуботычина,1,0.0,,0.0,0.90618044,True,11961.0,16422.0
зубочистка,20,1.41e-07,-6.85078088734462,2.15,0.9236797,True,1485.0,12531.0
зубр,10,5.37e-07,-6.270025714300444,2.73,0.9441421,True,3149.0,8159.0
зубрежка,1,7.76e-08,-7.110138278741812,1.89,0.9348659,True,11961.0,14180.0
зубрила,1,1.12e-07,-6.950781977329818,2.05,0.90650576,True,11961.0,13182.0
зубрило,1,0.0,,0.0,0.9966902,True,11961.0,16422.0
зубчик,1,2.29e-07,-6.640164517660112,2.36,1.0327364,True,11961.0,11041.0
зуд,4,1.66e-06,-5.779891911959945,3.22,1.0018883,True,6612.0,4864.0
зуза,2,1.32e-08,-7.87942606879415,1.12,0.9523789,True,9435.0,16298.0
зук,1,1.07e-07,-6.97061622231479,2.03,0.9367185,True,11961.0,13311.0
зулус,1,3.8e-08,-7.42021640338319,1.58,0.9046375,True,11961.0,15421.0
зум,4,1.02e-06,-5.991399828238082,3.01,0.9486453,True,6612.0,6157.0
зурбаган,1,5.89e-08,-7.229884705212898,1.77,0.8833055,True,11961.0,14721.0
зыбкость,3,4.79e-08,-7.319664486585437,1.68,1.010489,True,7747.0,15094.0
зыбь,4,1.32e-07,-6.87942606879415,2.12,0.9692221,True,6612.0,12756.0
зэк,3,5.01e-07,-6.300162274132754,2.7,0.9660974,True,7747.0,8380.0
зюзя,2,1.17e-07,-6.931814138253839,2.07,0.985308,True,9435.0,13058.0
зяблик,17,2.4e-07,-6.619788758288394,2.38,0.9491961,True,1787.0,10893.0
зять,4,3.98e-06,-5.400116927926312,3.6,0.8552397,True,6612.0,2880.0
ибис,1,1.51e-07,-6.82102305270683,2.18,0.9609781,True,11961.0,12319.0
ибупрофен,4,2.69e-07,-6.570247719997592,2.43,0.9932187,True,6612.0,10485.0
ива,7,2.24e-06,-5.649751981665837,3.35,0.9489092,True,4372.0,4094.0
иволга,11,2.19e-07,-6.6595558851598815,2.34,0.946627,True,2872.0,11192.0
иврит,1,9.77e-07,-6.010105436281227,2.99,0.9299566,True,11961.0,6276.0
игла,73,2.24e-06,-5.649751981665837,3.35,0.9358879,True,248.0,4094.0
иглоукалывание,2,2.14e-07,-6.669586226650809,2.33,0.886753,True,9435.0,11268.0
игнора,4,2.29e-08,-7.640164517660112,1.36,0.99939585,True,6612.0,15965.0
игнорирование,5,1.78e-06,-5.749579997691106,3.25,1.0224439,True,5709.0,4685.0
иго,8,6.92e-07,-6.1598939055432425,2.84,1.0265598,True,3876.0,7371.0
иголка,18,5.75e-07,-6.2403321553103694,2.76,0.9000839,True,1674.0,7956.0
игра,137,0.000129,-3.889410289700751,5.11,0.9045517,True,74.0,95.0
игрек,1,2.51e-07,-6.600326278518962,2.4,0.9247992,True,11961.0,10740.0
игривость,2,1e-07,-7.0,2.0,0.90299225,True,9435.0,13519.0
игрок,2,4.27e-05,-4.369572124974976,4.63,0.8422818,True,9435.0,404.0
игрушка,68,5.62e-06,-5.250263684430939,3.75,0.88508606,True,276.0,2276.0
игуана,9,2.09e-07,-6.679853713888946,2.32,0.95036274,True,3469.0,11346.0
игумен,1,1.51e-06,-5.82102305270683,3.18,1.0338267,True,11961.0,5110.0
идальго,3,6.46e-07,-6.189767482004916,2.81,0.99504066,True,7747.0,7583.0
идеал,7,7.76e-06,-5.110138278741812,3.89,0.9723538,True,4372.0,1834.0
идеализм,2,6.03e-07,-6.219682687859849,2.78,0.7404458,True,9435.0,7802.0
идентификатор,1,7.41e-07,-6.130181792020672,2.87,0.9573676,True,11961.0,7153.0
идентификация,5,2.24e-06,-5.649751981665837,3.35,0.9824136,True,5709.0,4094.0
идентичность,7,2.69e-06,-5.570247719997592,3.43,0.9753565,True,4372.0,3684.0
идеология,8,5.75e-06,-5.2403321553103694,3.76,0.9325611,True,3876.0,2243.0
идея,13,8.13e-05,-4.089909454405932,4.91,0.9495551,True,2412.0,190.0
идиллия,4,8.71e-07,-6.059981844992337,2.94,0.9499747,True,6612.0,6663.0
идиома,17,3.31e-07,-6.480172006224281,2.52,0.93239546,True,1787.0,9772.0
идиосинкразия,7,5.75e-08,-7.2403321553103694,1.76,0.9591951,True,4372.0,14759.0
идиот,68,1.35e-05,-4.869666231504994,4.13,0.9669794,True,276.0,1208.0
идиотизм,4,1.66e-06,-5.779891911959945,3.22,0.9579833,True,6612.0,4864.0
идиотина,2,1.32e-07,-6.87942606879415,2.12,0.90783453,True,9435.0,12756.0
идиотка,1,1.82e-06,-5.739928612014925,3.26,0.9371629,True,11961.0,4633.0
идиш,1,9.12e-07,-6.0400051616715835,2.96,0.9489736,True,11961.0,6513.0
идол,2,2e-06,-5.698970004336019,3.3,0.9722304,True,9435.0,4413.0
идолопоклонник,1,3.47e-08,-7.459670525209126,1.54,0.8469961,True,11961.0,15525.0
идолопоклонничество,7,2.29e-08,-7.640164517660112,1.36,1.0039324,True,4372.0,15965.0
идолопоклонство,1,1.55e-07,-6.809668301829708,2.19,0.9340195,True,11961.0,12256.0
иды,2,5.13e-07,-6.289882634888183,2.71,1.0328041,True,9435.0,8294.0
иезуит,13,3.39e-07,-6.4698003017969175,2.53,0.989915,True,2412.0,9689.0
иерархия,2,1.51e-06,-5.82102305270683,3.18,0.9933267,True,9435.0,5110.0
иерей,1,6.76e-07,-6.1700533040583645,2.83,0.93741155,True,11961.0,7445.0
иерихон,2,3.55e-07,-6.449771646944906,2.55,0.9396529,True,9435.0,9539.0
иероглиф,17,8.13e-07,-6.089909454405932,2.91,0.9428913,True,1787.0,6868.0
иеромонах,4,7.08e-07,-6.149966742310231,2.85,0.9905324,True,6612.0,7302.0
иерофант,1,4.47e-08,-7.349692476868063,1.65,1.0351735,True,11961.0,15206.0
иешива,1,1.35e-08,-7.8696662315049934,1.13,1.003055,True,11961.0,16288.0
иждивенец,2,4.27e-08,-7.369572124974976,1.63,0.86626196,True,9435.0,15265.0
иждивение,1,6.31e-08,-7.199970640755866,1.8,0.9510971,True,11961.0,14606.0
ижица,1,2.57e-08,-7.590066876668706,1.41,0.9182556,True,11961.0,15854.0
изба,23,1.62e-06,-5.790484985457369,3.21,0.93347967,True,1263.0,4919.0
избегание,1,2.95e-07,-6.5301779840218375,2.47,0.98880786,True,11961.0,10173.0
избежание,1,5.37e-06,-5.270025714300444,3.73,1.011212,True,11961.0,2365.0
избиение,1,3.09e-06,-5.510041520575165,3.49,0.9886219,True,11961.0,3400.0
избиратель,4,1.38e-06,-5.860120913598763,3.14,0.9590519,True,6612.0,5348.0
избирательность,4,3.02e-07,-6.519993057042849,2.48,0.95313436,True,6612.0,10094.0
избушка,6,4.9e-07,-6.309803919971486,2.69,0.95317894,True,4962.0,8440.0
избыток,1,2.69e-06,-5.570247719997592,3.43,1.0009046,True,11961.0,3684.0
изверг,5,4.27e-07,-6.369572124974976,2.63,0.9702708,True,5709.0,8919.0
извержение,8,2.4e-06,-5.619788758288394,3.38,0.99576026,True,3876.0,3935.0
известка,3,0.0,,0.0,0.9944865,True,7747.0,16422.0
известность,1,1.17e-05,-4.931814138253839,4.07,1.0185647,True,11961.0,1373.0
известняк,5,8.32e-07,-6.079876673709276,2.92,0.92423505,True,5709.0,6795.0
известь,6,6.92e-07,-6.1598939055432425,2.84,0.96537566,True,4962.0,7371.0
извещение,2,1.2e-06,-5.920818753952375,3.08,0.94683456,True,9435.0,5703.0
извилина,4,2.63e-07,-6.580044251510242,2.42,0.92734545,True,6612.0,10566.0
извинение,2,9.55e-07,-6.019996628416254,2.98,0.99577206,True,9435.0,6359.0
извлечение,1,1.78e-06,-5.749579997691106,3.25,0.9765045,True,11961.0,4685.0
извоз,1,1.82e-07,-6.739928612014925,2.26,1.039347,True,11961.0,11768.0
извозчик,4,4.68e-07,-6.329754146925876,2.67,0.9706715,True,6612.0,8600.0
извращенец,2,2.09e-06,-5.679853713888946,3.32,0.9327217,True,9435.0,4298.0
извращение,7,1.07e-06,-5.97061622231479,3.03,0.948791,True,4372.0,6023.0
изгиб,3,1.55e-06,-5.809668301829708,3.19,1.0017608,True,7747.0,5057.0
изгнание,3,2.69e-06,-5.570247719997592,3.43,1.0282794,True,7747.0,3684.0
изгой,5,9.12e-07,-6.0400051616715835,2.96,0.9427021,True,5709.0,6513.0
изголовье,1,3.16e-07,-6.5003129173815966,2.5,0.9377425,True,11961.0,9934.0
изгородь,3,1.02e-06,-5.991399828238082,3.01,0.97800213,True,7747.0,6157.0
издание,1,6.03e-05,-4.219682687859849,4.78,0.99568015,True,11961.0,281.0
издатель,1,4.17e-06,-5.379863945026242,3.62,0.9830887,True,11961.0,2790.0
издательство,2,1.55e-05,-4.809668301829708,4.19,0.95587534,True,9435.0,1084.0
издевательство,1,1.62e-06,-5.790484985457369,3.21,0.9168103,True,11961.0,4919.0
изделие,2,3.55e-06,-5.449771646944906,3.55,1.0205384,True,9435.0,3122.0
издержка,1,0.0,,0.0,0.924633,True,11961.0,16422.0
изжога,11,5.75e-07,-6.2403321553103694,2.76,0.9736626,True,2872.0,7956.0
изложение,1,3.39e-06,-5.4698003017969175,3.53,0.98498183,True,11961.0,3222.0
излом,1,5.5e-07,-6.259637310505756,2.74,0.93823606,True,11961.0,8101.0
излучение,5,5.5e-06,-5.259637310505756,3.74,0.9657913,True,5709.0,2317.0
излучина,6,8.32e-08,-7.079876673709276,1.92,0.9465723,True,4962.0,14013.0
измельчение,1,1.78e-07,-6.749579997691106,2.25,0.9622689,True,11961.0,11856.0
измельчитель,1,2.95e-07,-6.5301779840218375,2.47,0.95526886,True,11961.0,10173.0
измена,12,4.07e-06,-5.39040559077478,3.61,0.982527,True,2627.0,2831.0
изменник,2,6.92e-07,-6.1598939055432425,2.84,0.95667344,True,9435.0,7371.0
изменчивость,3,7.59e-07,-6.11975822410452,2.88,0.94832337,True,7747.0,7093.0
изменяемость,1,2.29e-08,-7.640164517660112,1.36,0.9881951,True,11961.0,15965.0
измерение,3,5.25e-06,-5.279840696594043,3.72,0.8831456,True,7747.0,2397.0
измеритель,1,5.37e-07,-6.270025714300444,2.73,0.97111887,True,11961.0,8159.0
измождение,1,0.0,,0.0,0.98723096,True,11961.0,16422.0
изможденность,1,0.0,,0.0,0.8781047,True,11961.0,16422.0
изморозь,18,1.48e-07,-6.8297382846050425,2.17,0.9590363,True,1674.0,12385.0
изморось,10,4.9e-08,-7.309803919971486,1.69,0.9597878,True,3149.0,15059.0
измывательство,1,0.0,,0.0,0.9919979,True,11961.0,16422.0
измышление,2,2.34e-08,-7.6307841425898575,1.37,0.90128917,True,9435.0,15944.0
изнанка,11,3.39e-07,-6.4698003017969175,2.53,0.9631007,True,2872.0,9689.0
изнасилование,3,5.25e-06,-5.279840696594043,3.72,1.0097287,True,7747.0,2397.0
изнеженность,1,4.57e-08,-7.34008379993015,1.66,1.0016674,True,11961.0,15165.0
износ,7,2.29e-06,-5.640164517660112,3.36,0.99485326,True,4372.0,4035.0
изобилие,2,2.09e-06,-5.679853713888946,3.32,0.9536867,True,9435.0,4298.0
изображение,2,2.29e-05,-4.640164517660112,4.36,0.88337713,True,9435.0,759.0
изобретатель,2,3.09e-06,-5.510041520575165,3.49,1.0003868,True,9435.0,3400.0
изобретательность,2,7.76e-07,-6.110138278741812,2.89,1.0036088,True,9435.0,7027.0
изобретение,3,6.46e-06,-5.189767482004916,3.81,0.9980989,True,7747.0,2083.0
изола,1,4.47e-08,-7.349692476868063,1.65,0.86834687,True,11961.0,15206.0
изолента,3,1.35e-07,-6.8696662315049934,2.13,0.9125791,True,7747.0,12696.0
изолятор,1,1.7e-06,-5.769551078621726,3.23,0.90371996,True,11961.0,4797.0
изоляция,9,2.88e-06,-5.540607512240769,3.46,0.96106905,True,3469.0,3541.0
изоморфизм,4,2e-07,-6.698970004336019,2.3,0.8876496,True,6612.0,11470.0
изотоп,20,6.31e-07,-6.199970640755866,2.8,0.9336732,True,1485.0,7658.0
изощренность,1,7.76e-08,-7.110138278741812,1.89,0.9532039,True,11961.0,14180.0
изразец,3,3.55e-08,-7.449771646944906,1.55,0.9084586,True,7747.0,15496.0
израильтянин,1,3.72e-07,-6.429457060118103,2.57,1.0567793,True,11961.0,9401.0
изумление,5,5.75e-07,-6.2403321553103694,2.76,1.0079732,True,5709.0,7956.0
изумруд,16,1.15e-06,-5.939302159646388,3.06,0.9461901,True,1928.0,5830.0
изучение,1,1.95e-05,-4.709965388637482,4.29,1.0680374,True,11961.0,883.0
изъязвление,1,3.72e-08,-7.429457060118103,1.57,0.93540245,True,11961.0,15449.0
изъян,1,7.24e-07,-6.140261433802853,2.86,1.0212123,True,11961.0,7224.0
изъяснение,1,8.13e-08,-7.089909454405932,1.91,0.8888507,True,11961.0,14059.0
изыск,3,9.33e-08,-7.0301183562535,1.97,0.9657471,True,7747.0,13701.0
изыскание,1,1.51e-07,-6.82102305270683,2.18,0.99040556,True,11961.0,12319.0
изысканность,6,4.47e-07,-6.349692476868063,2.65,0.9145222,True,4962.0,8738.0
изюбр,2,1.74e-08,-7.7594507517174005,1.24,0.93737525,True,9435.0,16169.0
изюм,18,1.66e-06,-5.779891911959945,3.22,0.9648472,True,1674.0,4864.0
изюминка,3,8.13e-07,-6.089909454405932,2.91,0.9705798,True,7747.0,6868.0
изящество,7,8.13e-07,-6.089909454405932,2.91,0.95098585,True,4372.0,6868.0
икебана,4,7.08e-08,-7.149966742310231,1.85,0.8648977,True,6612.0,14364.0
икона,52,6.17e-06,-5.209714835966758,3.79,0.9693486,True,412.0,2145.0
иконка,3,3.02e-07,-6.519993057042849,2.48,0.9657309,True,7747.0,10094.0
иконография,1,2.4e-07,-6.619788758288394,2.38,0.9461711,True,11961.0,10893.0
иконопись,5,2.82e-07,-6.549750891680639,2.45,0.8887418,True,5709.0,10314.0
иконостас,6,7.59e-07,-6.11975822410452,2.88,0.9708632,True,4962.0,7093.0
икосаэдр,2,2.45e-08,-7.610833915635467,1.39,0.9659714,True,9435.0,15902.0
икота,11,4.27e-07,-6.369572124974976,2.63,0.9471889,True,2872.0,8919.0
икра,22,2.29e-06,-5.640164517660112,3.36,0.94989425,True,1328.0,4035.0
икринка,2,3.39e-08,-7.4698003017969175,1.53,0.9969972,True,9435.0,15557.0
икс,4,8.13e-06,-5.089909454405932,3.91,0.97485846,True,6612.0,1782.0
ил,18,3.02e-05,-4.519993057042849,4.48,1.0045314,True,1674.0,597.0
илиад,2,0.0,,0.0,1.0053905,True,9435.0,16422.0
иллюзион,1,3.31e-07,-6.480172006224281,2.52,1.0480789,True,11961.0,9772.0
иллюзионист,3,5.62e-07,-6.250263684430939,2.75,0.8919747,True,7747.0,8031.0
иллюзия,30,4.79e-06,-5.319664486585437,3.68,0.9580458,True,905.0,2563.0
иллюзорность,3,9.55e-08,-7.019996628416254,1.98,0.944785,True,7747.0,13643.0
иллюминат,3,1.7e-08,-7.769551078621726,1.23,0.9825649,True,7747.0,16177.0
иллюминатор,8,3.72e-07,-6.429457060118103,2.57,0.9916051,True,3876.0,9401.0
иллюминация,14,3.55e-07,-6.449771646944906,2.55,0.9518859,True,2220.0,9539.0
иллюстратор,1,6.46e-07,-6.189767482004916,2.81,0.94602036,True,11961.0,7583.0
